,Occupation,Marital_Status,Purchase_Sum,annual_income,number_of_children,proximity_town,sum,Age_18-25,Age_26-35,Age_36-45,Age_46-50,Age_51-55,Age_55+,Gender_M,City_Category_B,City_Category_C,Stay_In_Current_City_Years_1,Stay_In_Current_City_Years_2,Stay_In_Current_City_Years_3,Stay_In_Current_City_Years_4+
4065,17,1,78163,65056.22405,0,2.567178854,78163,0,1,0,0,0,0,1,0,0,1,0,0,0
4066,0,1,113378,126575.7614,2,2.953656,113378,0,0,0,0,1,0,1,0,1,1,0,0,0
4067,1,1,19498,90928.25737,1,48.7186398,19498,0,0,0,0,0,1,1,0,1,0,1,0,0
4068,0,1,26934,23055.39953,0,3.46452496,26934,0,1,0,0,0,0,0,0,1,0,0,1,0
4069,7,0,86789,97461.86294,0,44.7956448,86789,0,0,0,0,1,0,1,0,1,1,0,0,0
4070,16,0,146446,152347.9936,2,2.855575169,146446,0,0,0,0,1,0,1,1,0,0,1,0,0
4071,4,1,115724,97838.19271,0,3.635914552,115724,1,0,0,0,0,0,1,1,0,1,0,0,0
4072,20,0,292442,276289.0923,0,32.88892854,292442,0,1,0,0,0,0,1,0,0,0,1,0,0
4073,7,1,77027,86665.49594,0,7.1442143,77027,0,1,0,0,0,0,1,0,1,0,0,0,0
4074,7,1,209491,218287.5234,0,53.5959827,209491,0,0,0,1,0,0,1,0,0,0,0,0,1
4075,7,0,32610,68131.9357,0,3.63753131,32610,0,0,1,0,0,0,1,0,1,0,1,0,0
4076,1,1,20054,5399.319525,0,9.15399591,20054,0,1,0,0,0,0,1,0,1,1,0,0,0
4077,0,1,10600,5613.94989,3,28.175392,10600,0,0,0,0,0,1,1,0,1,0,0,0,0
4078,3,1,74865,113268.0535,0,15.29397252,74865,1,0,0,0,0,0,1,0,1,0,1,0,0
4079,13,0,13123,31791.51859,1,0.6583362,13123,0,0,0,0,0,1,1,0,1,1,0,0,0
4080,4,1,19956,47524.23624,0,3.63235217,19956,1,0,0,0,0,0,1,0,1,1,0,0,0
4081,1,1,140465,161163.2184,0,21.555587,140465,1,0,0,0,0,0,0,0,0,0,0,0,0
4082,0,0,102812,136273.2107,4,8.51348942,102812,0,1,0,0,0,0,1,0,1,0,0,0,1
4083,7,0,26688,0.0,2,4.52299519,26688,0,0,0,0,1,0,1,0,1,0,0,0,0
4084,4,1,160012,122907.0,0,44.8556747,160012,0,1,0,0,0,0,1,0,1,1,0,0,0
4085,12,0,88334,86333.98082,0,14.588347,88334,0,0,1,0,0,0,1,1,0,1,0,0,0
4086,1,1,119986,153645.377,0,1.4456937,119986,0,0,0,1,0,0,1,0,1,0,0,0,0
4087,2,1,52197,15393.68435,0,5.637429565,52197,0,1,0,0,0,0,1,0,0,0,1,0,0
4088,20,1,68008,28837.08515,1,9.1787975,68008,0,1,0,0,0,0,1,1,0,0,1,0,0
4089,14,0,21610,9470.191655,1,52.3538599,21610,0,1,0,0,0,0,1,0,1,1,0,0,0
4090,6,0,6078,0.0,3,42.57847656,6078,0,0,1,0,0,0,1,0,1,0,1,0,0
4091,1,0,38576,50298.55566,0,22.87599474,38576,0,0,1,0,0,0,0,0,0,1,0,0,0
4092,4,0,50934,85167.00829,3,4.272636,50934,1,0,0,0,0,0,1,0,1,0,1,0,0
4093,7,0,30636,18846.73814,1,27.17717882,30636,0,1,0,0,0,0,1,0,0,0,1,0,0
4094,12,0,5420,11937.48791,1,29.93458279,5420,0,1,0,0,0,0,1,0,1,0,0,0,0
4095,4,0,52286,14028.30275,2,1.87173329,52286,1,0,0,0,0,0,1,0,1,1,0,0,0
4096,19,0,216933,230354.3935,1,24.15173525,216933,1,0,0,0,0,0,1,1,0,1,0,0,0
4097,12,0,8318,17733.50981,3,14.6983291,8318,1,0,0,0,0,0,1,1,0,1,0,0,0
4098,1,0,9892,36334.3719,0,12.44595147,9892,0,0,0,1,0,0,0,0,1,0,0,0,0
4099,12,1,7713,14168.16612,0,17.16233,7713,0,1,0,0,0,0,1,0,1,1,0,0,0
4100,19,0,7974,0.0,0,6.148839167,7974,0,0,1,0,0,0,1,0,1,0,0,0,0
4101,14,1,14167,7276.677054,0,0.61897264,14167,0,1,0,0,0,0,0,0,1,1,0,0,0
4102,10,0,57933,84048.94538,1,1.21341785,57933,0,0,0,0,0,0,1,1,0,1,0,0,0
4103,0,0,15000,2111.062175,0,35.39922,15000,0,0,1,0,0,0,1,0,1,1,0,0,0
4104,2,0,405336,428761.148,1,7.4959299,405336,0,1,0,0,0,0,1,0,0,0,0,0,0
4105,1,1,6201,0.0,0,7.833257352,6201,0,0,0,0,0,1,1,0,0,0,0,0,0
4106,7,1,57342,103731.9467,2,17.76194744,57342,0,1,0,0,0,0,1,0,1,1,0,0,0
4107,12,1,48733,66811.8015,0,5.37528959,48733,1,0,0,0,0,0,1,1,0,0,0,1,0
4108,0,1,80506,93029.68627,2,25.777315,80506,0,1,0,0,0,0,1,0,1,1,0,0,0
4109,16,0,10218,31887.27455,2,1.521222555,10218,0,0,1,0,0,0,0,0,1,0,1,0,0
4110,9,1,16964,12114.90906,0,18.22253,16964,1,0,0,0,0,0,0,0,1,1,0,0,0
4111,16,0,65193,35828.55278,0,17.84433438,65193,0,0,0,1,0,0,1,0,1,0,0,0,1
4112,14,0,47331,38812.06297,0,3.87572176,47331,0,1,0,0,0,0,1,0,0,0,0,1,0
4113,14,0,8873,14841.97601,1,9.36315753,8873,0,0,1,0,0,0,1,0,1,1,0,0,0
4114,0,0,139145,108863.4952,2,22.2842485,139145,0,1,0,0,0,0,1,0,1,1,0,0,0
4115,9,1,35879,78444.98098,0,3.81868246,35879,0,1,0,0,0,0,0,0,1,0,1,0,0
4116,10,1,10077,2389.821458,1,61.7523719,10077,0,0,1,0,0,0,1,0,0,1,0,0,0
4117,6,1,17609,57178.93793,1,14.27653821,17609,0,1,0,0,0,0,0,0,0,0,0,0,0
4118,14,1,11008,0.0,0,8.142716619,11008,0,0,1,0,0,0,1,0,1,1,0,0,0
4119,17,0,76656,78727.48664,0,9.5757564,76656,0,0,1,0,0,0,1,0,1,1,0,0,0
4120,4,0,81227,47080.18646,2,17.73155772,81227,1,0,0,0,0,0,1,0,0,0,0,0,0
4121,4,1,91118,99660.06372,2,27.46318465,91118,0,1,0,0,0,0,0,1,0,0,1,0,0
4122,0,0,16439,1663.457605,0,28.41213459,16439,0,1,0,0,0,0,1,0,1,0,1,0,0
4123,7,1,5334,49399.78714,1,25.1541757,5334,0,0,1,0,0,0,1,0,1,0,1,0,0
4124,10,0,53840,52626.60579,1,3.762434674,53840,0,0,0,0,0,0,0,0,1,0,0,0,0
4125,16,1,22496,19131.51125,2,75.819431,22496,0,0,0,0,1,0,1,0,1,1,0,0,0
4126,4,1,5996,0.0,5,21.5769926,5996,0,1,0,0,0,0,1,0,0,1,0,0,0
4127,10,0,8834,0.0,1,,8834,0,0,0,0,0,0,0,0,1,0,1,0,0
4128,7,1,13449,16362.19264,0,26.88819627,13449,0,1,0,0,0,0,0,0,1,0,0,0,1
4129,7,1,53829,44243.52185,1,28.693519,53829,0,0,1,0,0,0,1,0,1,0,0,0,0
4130,0,0,209552,240740.6808,2,51.23929546,209552,0,1,0,0,0,0,1,0,0,0,0,0,1
4131,4,1,265370,316558.3082,1,4.18385763,265370,1,0,0,0,0,0,0,1,0,1,0,0,0
4132,13,1,46989,30504.75636,1,6.995919248,46989,0,0,0,0,0,1,0,0,1,0,0,0,0
4133,1,1,21948,40935.92374,2,5.519677797,21948,0,1,0,0,0,0,1,0,1,0,1,0,0
4134,0,1,31347,30584.78961,1,28.4181916,31347,0,1,0,0,0,0,0,0,0,0,0,0,1
4135,1,1,30965,20269.67037,1,51.8494597,30965,0,0,0,0,1,0,1,0,1,0,0,0,1
4136,0,0,27652,15803.16589,4,2.343955543,27652,0,0,0,1,0,0,0,0,1,1,0,0,0
4137,7,0,158416,186761.2897,1,12.7925766,158416,0,0,1,0,0,0,1,0,1,0,0,1,0
4138,4,0,26044,40180.51497,0,35.717781,26044,0,1,0,0,0,0,1,0,1,0,0,0,1
4139,14,1,1930,0.0,0,8.7491123,1930,0,0,1,0,0,0,1,0,1,0,0,0,0
4140,17,0,16832,36541.28403,2,27.16826687,16832,0,1,0,0,0,0,1,0,0,0,0,0,0
4141,20,0,12268,1451.411362,0,18.59723994,12268,1,0,0,0,0,0,0,0,0,0,0,0,1
4142,15,0,111539,185038.3572,0,24.6371639,111539,0,1,0,0,0,0,1,0,0,0,0,1,0
4143,4,0,70938,116093.3843,1,15.687314,70938,1,0,0,0,0,0,1,0,0,0,0,1,0
4144,1,1,105648,136083.5303,2,8.76291223,105648,0,0,0,1,0,0,0,1,0,0,0,0,0
4145,16,0,19785,0.0,0,25.5446767,19785,0,0,1,0,0,0,1,1,0,0,1,0,0
4146,18,1,58141,37777.68703,2,2.377776,58141,0,1,0,0,0,0,1,0,1,0,0,0,1
4147,4,0,61712,41777.34411,1,0.266285256,61712,1,0,0,0,0,0,0,1,0,1,0,0,0
4148,4,1,24661,37777.99152,1,12.156865,24661,0,1,0,0,0,0,0,1,0,1,0,0,0
4149,3,1,65065,70974.24899,1,6.658943848,65065,0,0,1,0,0,0,0,0,1,0,0,0,0
4150,0,1,8566,10368.81143,2,37.52268211,8566,0,0,1,0,0,0,0,0,1,0,0,0,0
4151,0,1,62142,79982.21808,0,3.689753,62142,0,1,0,0,0,0,1,0,1,0,1,0,0
4152,14,0,62634,133241.5921,1,0.88963829,62634,0,0,1,0,0,0,1,0,1,0,0,0,0
4153,7,0,63457,59335.97712,0,23.33279519,63457,0,0,1,0,0,0,1,1,0,0,1,0,0
4154,2,1,15781,5260.657845,4,34.7348697,15781,0,0,1,0,0,0,0,0,1,0,1,0,0
4155,15,1,54372,45959.84663,1,4.52869819,54372,0,1,0,0,0,0,1,0,1,1,0,0,0
4156,10,0,26803,26089.78826,3,8.947739,26803,0,0,0,0,0,0,0,1,0,0,1,0,0
4157,0,0,182680,141926.1948,2,26.42841,182680,0,1,0,0,0,0,1,1,0,0,0,0,1
4158,0,0,24444,45718.86079,1,16.75859628,24444,0,1,0,0,0,0,0,1,0,0,0,1,0
4159,4,0,94900,49676.28248,2,66.59862161,94900,0,1,0,0,0,0,0,1,0,0,0,0,0
4160,4,0,55227,0.0,0,6.21456372,55227,0,1,0,0,0,0,0,1,0,1,0,0,0
4161,4,0,129107,133470.1156,3,6.771838199,129107,1,0,0,0,0,0,0,0,0,0,1,0,0
4162,12,0,51652,71080.53097,0,7.68529482,51652,0,1,0,0,0,0,1,0,1,0,0,0,1
4163,17,1,79190,67385.24453,0,11.246176,79190,0,1,0,0,0,0,1,0,1,1,0,0,0
4164,6,0,24585,0.0,0,6.75832446,24585,0,1,0,0,0,0,0,0,1,0,0,0,0
4165,14,1,15705,10746.48119,3,27.5958617,15705,0,1,0,0,0,0,1,1,0,1,0,0,0
4166,1,1,35625,83675.21968,0,3.7439346,35625,0,1,0,0,0,0,0,1,0,0,0,0,1
4167,17,1,16029,29719.36468,2,24.39131934,16029,1,0,0,0,0,0,0,1,0,1,0,0,0
4168,4,1,105674,85408.35497,1,23.5828996,105674,0,1,0,0,0,0,1,0,1,0,1,0,0
4169,12,0,5364,31701.95928,1,35.174638,5364,0,1,0,0,0,0,1,0,1,0,0,0,0
4170,16,0,9924,0.0,2,1.77192599,9924,0,1,0,0,0,0,1,1,0,0,0,0,0
4171,12,0,18622,0.0,2,7.971558967,18622,0,1,0,0,0,0,1,0,1,0,1,0,0
4172,7,0,55637,10916.33557,0,2.47399,55637,0,1,0,0,0,0,1,0,1,0,0,0,0
4173,14,0,73388,77439.3252,2,4.34174293,73388,0,1,0,0,0,0,1,1,0,0,0,0,1
4174,1,1,35408,35033.93791,2,5.2361864,35408,0,0,0,0,0,1,1,0,1,1,0,0,0
4175,4,0,14757,0.0,0,0.716512128,14757,1,0,0,0,0,0,0,0,1,0,1,0,0
4176,4,1,20664,25140.75375,1,14.2492852,20664,0,1,0,0,0,0,0,0,1,1,0,0,0
4177,4,0,24819,0.0,1,53.59263919,24819,1,0,0,0,0,0,1,0,0,1,0,0,0
4178,0,0,9931,0.0,1,14.88695592,9931,0,1,0,0,0,0,1,0,1,0,0,0,0
4179,0,0,45979,40813.43117,1,14.37491791,45979,0,0,0,0,0,0,1,1,0,1,0,0,0
4180,20,1,7919,0.0,0,9.72414214,7919,0,0,0,0,1,0,1,1,0,1,0,0,0
4181,4,0,134437,133673.923,1,14.612939,134437,1,0,0,0,0,0,1,1,0,0,1,0,0
4182,2,1,9092,0.0,0,11.5597454,9092,1,0,0,0,0,0,1,1,0,0,1,0,0
4183,9,1,119268,41893.47703,1,7.938381746,119268,0,0,1,0,0,0,0,1,0,0,0,0,0
4184,4,0,23296,38314.87963,1,15.9492245,23296,0,1,0,0,0,0,1,1,0,1,0,0,0
4185,11,0,39906,41539.91307,1,31.61984541,39906,0,0,1,0,0,0,1,1,0,0,1,0,0
4186,4,1,42668,53680.39123,0,1.43988774,42668,0,1,0,0,0,0,1,1,0,0,0,0,0
4187,7,0,7067,42974.83149,0,3.26772839,7067,0,1,0,0,0,0,1,0,1,1,0,0,0
4188,0,0,40175,111387.3887,1,15.1931278,40175,0,1,0,0,0,0,1,0,0,0,0,0,0
4189,1,0,59988,69198.87375,0,36.71495455,59988,0,0,0,0,1,0,1,0,1,0,0,0,1
4190,6,1,56195,78549.47273,0,79.949812,56195,0,0,0,0,1,0,0,0,1,1,0,0,0
4191,6,0,23544,9473.00236,1,1.44581866,23544,0,1,0,0,0,0,0,1,0,0,1,0,0
4192,20,1,340462,365925.7338,0,19.14281231,340462,0,0,1,0,0,0,1,1,0,1,0,0,0
4193,4,0,28742,43048.07605,0,39.61892821,28742,1,0,0,0,0,0,1,0,1,0,0,0,1
4194,13,1,29593,24275.29215,1,1.936411924,29593,0,0,0,0,0,1,1,0,0,0,1,0,0
4195,7,1,2833,16016.86152,0,31.1431546,2833,0,1,0,0,0,0,1,0,1,0,1,0,0
4196,0,0,29317,50244.68465,1,4.928349587,29317,0,0,0,1,0,0,0,1,0,0,0,0,1
4197,7,0,20043,0.0,0,1.48448461,20043,0,1,0,0,0,0,0,1,0,1,0,0,0
4198,12,1,142306,146280.9091,2,37.89865957,142306,0,0,1,0,0,0,1,1,0,0,0,1,0
4199,20,0,52448,60030.32413,3,4.5938886,52448,0,0,1,0,0,0,1,0,1,0,0,1,0
4200,1,0,92414,99528.9142,1,6.41811286,92414,0,1,0,0,0,0,0,0,0,0,0,1,0
4201,17,0,115681,155127.438,0,21.29859629,115681,0,1,0,0,0,0,1,1,0,0,0,0,1
4202,4,1,140654,106973.0189,1,6.514999754,140654,0,1,0,0,0,0,1,1,0,0,0,1,0
4203,14,0,176488,181421.6266,0,0.5934136,176488,0,1,0,0,0,0,0,0,1,0,0,0,0
4204,4,0,5976,0.0,0,6.874448559,5976,1,0,0,0,0,0,0,1,0,0,1,0,0
4205,15,1,40297,0.0,1,12.6883684,40297,0,0,0,1,0,0,1,1,0,0,0,0,1
4206,4,1,47321,81967.87946,1,1.36173784,47321,1,0,0,0,0,0,0,1,0,1,0,0,0
4207,4,0,132000,147086.5986,3,7.476985349,132000,0,1,0,0,0,0,1,0,0,0,0,0,0
4208,2,0,25768,21950.62603,1,31.69234728,25768,0,0,1,0,0,0,1,0,1,0,0,0,1
4209,1,1,120959,92385.93953,1,11.15489615,120959,0,0,1,0,0,0,1,0,0,1,0,0,0
4210,14,0,11502,0.0,0,18.442399,11502,0,1,0,0,0,0,1,0,0,1,0,0,0
4211,14,1,38609,70834.35622,0,0.58841299,38609,0,0,1,0,0,0,1,0,1,0,0,0,0
4212,7,0,14912,77530.98524,1,17.11827638,14912,0,0,1,0,0,0,1,0,1,0,0,0,0
4213,5,0,53130,55394.33008,0,4.25117,53130,0,0,1,0,0,0,1,0,1,0,1,0,0
4214,12,0,124529,151339.0053,2,116.23817,124529,0,1,0,0,0,0,1,0,0,0,1,0,0
4215,13,0,9989,1586.176887,0,5.9254584,9989,0,0,0,0,0,1,1,1,0,0,0,0,1
4216,16,1,248193,258512.6071,1,38.65556,248193,0,0,1,0,0,0,1,1,0,0,1,0,0
4217,7,1,56094,59084.30244,1,12.343823,56094,0,0,1,0,0,0,0,0,1,1,0,0,0
4218,4,0,84462,106932.7925,2,3.444222176,84462,1,0,0,0,0,0,0,0,0,0,1,0,0
4219,14,1,28304,118317.2557,1,1.975544,28304,0,0,0,1,0,0,1,0,1,0,1,0,0
4220,6,1,33848,0.0,0,14.4891225,33848,0,0,0,0,1,0,1,0,1,1,0,0,0
4221,2,0,21173,69429.03698,2,39.1384283,21173,0,0,1,0,0,0,1,0,0,1,0,0,0
4222,13,1,32769,47012.28988,1,24.7335814,32769,0,0,0,0,0,1,1,0,1,0,0,0,1
4223,0,1,153705,107994.7086,0,23.19893973,153705,0,0,1,0,0,0,1,1,0,0,0,1,0
4224,15,0,113117,65044.64434,1,8.6926218,113117,0,0,1,0,0,0,0,0,1,0,1,0,0
4225,7,1,300742,314152.8919,2,11.69482689,300742,0,1,0,0,0,0,1,1,0,0,0,1,0
4226,0,0,15721,12947.04282,1,21.1722586,15721,0,1,0,0,0,0,1,0,1,0,0,0,0
4227,1,1,56648,0.0,0,4.531644279,56648,0,0,1,0,0,0,1,1,0,0,1,0,0
4228,1,0,4313,28924.74505,0,0.69623331,4313,1,0,0,0,0,0,1,0,1,0,1,0,0
4229,14,0,61403,69287.90187,0,6.881772138,61403,0,0,1,0,0,0,1,0,1,0,0,0,0
4230,9,1,45072,101375.0959,1,9.4676743,45072,0,1,0,0,0,0,1,0,1,0,0,1,0
4231,12,0,14411,0.0,2,29.1191313,14411,1,0,0,0,0,0,1,1,0,1,0,0,0
4232,10,0,13260,82471.57321,0,14.7654875,13260,0,0,0,0,0,0,0,0,1,0,0,1,0
4233,17,1,19500,19395.46109,3,9.75398354,19500,0,0,0,1,0,0,0,1,0,0,1,0,0
4234,7,0,16719,0.0,1,5.151482244,16719,0,1,0,0,0,0,0,0,1,0,0,1,0
4235,1,0,15232,42066.72084,0,7.517988146,15232,1,0,0,0,0,0,1,0,0,1,0,0,0
4236,7,1,61090,54839.65671,1,18.6893293,61090,0,0,0,0,0,1,1,0,1,0,0,1,0
4237,18,0,15346,32911.52958,2,7.88183963,15346,1,0,0,0,0,0,1,0,1,0,0,0,1
4238,10,0,57233,172613.1628,0,24.4669323,57233,1,0,0,0,0,0,1,0,1,0,0,0,1
4239,6,1,27915,47698.65673,2,3.758125151,27915,0,1,0,0,0,0,0,1,0,0,1,0,0
4240,0,0,60247,33457.28753,1,2.7888374,60247,1,0,0,0,0,0,0,0,1,0,0,0,1
4241,17,1,63138,80968.42757,1,5.8254341,63138,0,0,0,1,0,0,1,0,1,1,0,0,0
4242,11,0,26997,11412.18886,1,2.9869524,26997,0,1,0,0,0,0,1,0,1,0,0,0,0
4243,20,0,130486,107913.1678,2,4.13599739,130486,1,0,0,0,0,0,1,0,1,1,0,0,0
4244,0,1,109635,146562.9211,1,2.38915847,109635,1,0,0,0,0,0,0,0,1,0,0,0,0
4245,14,1,19212,23879.32055,1,5.174689,19212,0,1,0,0,0,0,1,1,0,0,0,0,1
4246,0,0,13177,10588.01206,0,12.7892973,13177,0,0,0,0,0,0,1,0,1,0,0,0,1
4247,0,0,155956,122071.3497,1,19.57391744,155956,0,1,0,0,0,0,1,1,0,0,0,1,0
4248,0,0,8678,22596.48832,0,0.388559572,8678,0,0,0,1,0,0,1,0,1,0,0,1,0
4249,16,0,24765,4249.79872,1,25.1727555,24765,0,0,1,0,0,0,0,1,0,0,1,0,0
4250,17,1,42658,52292.76238,2,7.74478625,42658,0,1,0,0,0,0,1,0,1,1,0,0,0
4251,17,0,18470,22766.50767,0,23.84853351,18470,0,1,0,0,0,0,1,0,1,1,0,0,0
4252,1,1,4177,0.0,0,5.33536332,4177,0,0,0,0,1,0,1,0,0,1,0,0,0
4253,2,0,176364,176496.8662,2,2.482227,176364,0,1,0,0,0,0,1,1,0,0,0,1,0
4254,17,1,19013,24035.69489,2,6.513637116,19013,0,0,0,1,0,0,1,0,1,0,0,0,1
4255,7,1,47612,52469.87396,1,11.5455496,47612,0,0,1,0,0,0,1,0,1,1,0,0,0
4256,9,0,15358,12768.96677,0,2.3282775,15358,0,0,1,0,0,0,0,0,1,0,0,0,1
4257,11,0,38119,92184.34695,0,26.81543888,38119,0,0,1,0,0,0,1,1,0,0,0,0,0
4258,12,0,15594,5434.931148,3,25.2451267,15594,0,0,1,0,0,0,1,1,0,1,0,0,0
4259,6,1,13983,29058.46283,1,55.91662638,13983,0,0,0,0,0,1,0,0,1,1,0,0,0
4260,5,0,326726,341146.6819,0,9.22925494,326726,0,0,1,0,0,0,1,0,0,0,1,0,0
4261,16,1,154783,186205.6991,0,0.532293284,154783,0,0,1,0,0,0,0,0,1,0,1,0,0
4262,0,0,8014,14205.16777,1,2.79684137,8014,0,0,0,0,0,1,0,0,1,0,0,1,0
4263,19,0,280821,343082.2741,1,8.9523243,280821,0,1,0,0,0,0,1,1,0,0,0,1,0
4264,16,1,62829,91401.8038,0,46.14812249,62829,0,0,0,0,1,0,1,0,1,1,0,0,0
4265,11,1,15736,48968.84034,3,24.15153324,15736,0,0,0,0,1,0,1,0,1,0,0,0,0
4266,17,1,26137,0.0,0,9.39983734,26137,0,1,0,0,0,0,1,1,0,1,0,0,0
4267,14,1,373951,354424.1779,0,26.3837671,373951,0,1,0,0,0,0,1,1,0,0,1,0,0
4268,18,0,71032,71016.97387,1,7.775916889,71032,1,0,0,0,0,0,1,0,1,1,0,0,0
4269,1,1,87974,57965.62098,0,7.447623547,87974,0,0,0,0,1,0,1,1,0,1,0,0,0
4270,3,0,15736,20197.07684,0,1.491744776,15736,0,0,0,1,0,0,1,0,1,0,0,1,0
4271,20,1,83969,69826.75205,0,8.121169498,83969,1,0,0,0,0,0,1,0,0,1,0,0,0
4272,16,0,45806,24282.09205,2,19.32267382,45806,0,0,1,0,0,0,1,0,1,1,0,0,0
4273,1,0,58131,24592.00148,4,17.42664146,58131,0,0,0,0,0,1,1,0,1,1,0,0,0
4274,3,0,35910,52753.98913,0,1.28773441,35910,0,1,0,0,0,0,1,0,1,0,1,0,0
4275,3,0,36158,60932.83496,2,46.7373514,36158,0,1,0,0,0,0,0,0,1,0,0,1,0
4276,3,0,126795,110081.9019,3,22.812675,126795,0,1,0,0,0,0,1,0,0,0,1,0,0
4277,13,1,19776,32571.70993,0,25.7758325,19776,0,0,0,0,0,1,1,0,1,0,1,0,0
4278,15,0,32699,0.0,0,19.4786993,32699,0,0,0,0,1,0,1,0,1,1,0,0,0
4279,4,0,21065,8612.374586,4,36.39736688,21065,1,0,0,0,0,0,0,0,1,0,0,0,1
4280,1,1,12374,41774.95889,0,6.3844866,12374,0,0,0,0,1,0,1,0,1,0,0,1,0
4281,4,0,132104,122274.015,1,58.9874833,132104,1,0,0,0,0,0,1,0,1,1,0,0,0
4282,16,0,136946,121423.0304,2,33.79932944,136946,0,0,0,1,0,0,1,1,0,0,0,1,0
4283,0,1,8591,38711.61617,0,3.2415478,8591,0,0,0,1,0,0,1,0,1,1,0,0,0
4284,0,0,55276,43746.23634,0,6.38491734,55276,0,1,0,0,0,0,0,0,0,0,1,0,0
4285,15,0,9898,18384.11543,1,2.732264671,9898,0,0,0,0,1,0,1,0,1,1,0,0,0
4286,1,1,18961,0.0,2,2.5152915,18961,0,0,0,0,0,1,1,0,1,0,0,0,0
4287,7,0,27440,22407.2954,0,9.888184299,27440,0,0,0,0,0,1,0,0,1,0,1,0,0
4288,16,0,52994,79222.95034,1,22.1641893,52994,0,0,0,0,0,1,1,0,1,0,0,0,1
4289,17,0,44750,44736.55428,0,32.116823,44750,0,0,1,0,0,0,1,0,1,1,0,0,0
4290,0,1,40790,0.0,0,2.864893652,40790,0,0,0,0,1,0,0,0,1,1,0,0,0
4291,17,0,15786,71834.33043,0,9.18563325,15786,0,0,1,0,0,0,1,0,1,1,0,0,0
4292,15,0,29550,34290.72309,1,1.68125142,29550,1,0,0,0,0,0,1,0,1,1,0,0,0
4293,14,1,32104,4022.57605,1,2.9425612,32104,0,1,0,0,0,0,0,0,0,0,0,0,0
4294,11,0,7854,22753.1848,1,3.711947653,7854,0,0,0,0,0,1,1,0,1,0,1,0,0
4295,10,0,25092,28838.21113,0,12.51535784,25092,0,0,0,0,0,0,1,0,1,0,0,0,0
4296,16,1,103689,29698.66509,1,5.152368415,103689,0,0,1,0,0,0,0,1,0,0,0,1,0
4297,16,0,20082,33725.58079,2,28.89989616,20082,0,0,1,0,0,0,1,0,0,0,0,1,0
4298,4,1,45544,53981.70936,0,17.918296,45544,0,1,0,0,0,0,1,0,0,1,0,0,0
4299,1,0,19844,265.0397271,2,18.58664677,19844,0,1,0,0,0,0,1,0,1,1,0,0,0
4300,7,0,6862,23126.56081,1,3.6427512,6862,0,0,1,0,0,0,0,1,0,1,0,0,0
4301,4,0,119106,102510.9239,3,2.29811589,119106,0,1,0,0,0,0,0,0,0,0,0,0,0
4302,17,0,63771,90994.08226,2,19.5128998,63771,0,0,0,0,0,1,1,0,1,0,1,0,0
4303,1,1,35529,41951.25581,3,11.1346889,35529,0,0,0,1,0,0,1,0,1,0,0,0,1
4304,14,1,96484,127907.278,1,25.718344,96484,0,0,0,1,0,0,1,0,1,0,0,0,1
4305,3,1,30525,55001.56916,2,33.6486169,30525,0,1,0,0,0,0,0,0,1,1,0,0,0
4306,0,1,12614,14404.59655,2,3.2283129,12614,0,1,0,0,0,0,1,0,1,1,0,0,0
4307,3,1,62708,52184.81819,0,4.274285,62708,0,0,0,1,0,0,1,0,1,0,1,0,0
4308,12,0,33712,74404.33148,0,0.413779492,33712,0,1,0,0,0,0,1,0,0,0,0,1,0
4309,6,1,28516,63458.59893,3,18.4442824,28516,0,0,0,0,1,0,0,0,1,1,0,0,0
4310,1,1,33312,51806.20804,4,55.52661396,33312,0,0,0,1,0,0,1,0,1,0,1,0,0
4311,0,0,56340,83443.82919,2,35.27266,56340,0,1,0,0,0,0,1,0,0,0,0,0,1
4312,6,0,117937,44328.96967,0,1.76857187,117937,0,0,1,0,0,0,0,0,0,1,0,0,0
4313,14,1,67860,60965.12499,4,8.52556761,67860,0,1,0,0,0,0,0,0,0,0,0,0,0
4314,6,1,229869,233674.5078,2,6.997931741,229869,0,0,0,1,0,0,1,1,0,1,0,0,0
4315,11,0,16948,55962.50609,2,1.1872743,16948,0,0,0,0,0,0,1,0,1,1,0,0,0
4316,7,0,99625,118915.3244,0,1.68311763,99625,0,0,1,0,0,0,1,1,0,0,0,0,1
4317,2,0,86195,65176.12696,2,3.384885956,86195,0,0,1,0,0,0,1,0,0,0,0,0,0
4318,2,1,166921,115238.3856,1,22.92734164,166921,0,1,0,0,0,0,0,0,0,0,0,0,1
4319,4,0,88842,94453.28564,1,,88842,1,0,0,0,0,0,1,0,0,0,1,0,0
4320,7,0,24594,73454.50601,1,29.613951,24594,0,0,0,0,1,0,0,1,0,0,1,0,0
4321,6,1,53265,0.0,1,1.762378297,53265,0,1,0,0,0,0,0,1,0,0,1,0,0
4322,0,0,18087,26859.80196,1,7.85753875,18087,0,0,1,0,0,0,0,0,1,0,0,0,0
4323,16,0,52707,27329.09939,0,39.7756479,52707,0,0,0,1,0,0,1,0,1,1,0,0,0
4324,7,1,129384,107823.2937,0,25.48428998,129384,0,0,1,0,0,0,1,0,0,0,0,0,1
4325,17,1,29268,56420.06197,0,27.61359866,29268,0,0,1,0,0,0,0,0,1,0,0,0,1
4326,1,0,67650,51658.86822,1,2.68213844,67650,0,1,0,0,0,0,1,0,1,0,0,0,1
4327,4,0,29292,4886.790599,1,17.77842538,29292,1,0,0,0,0,0,0,0,1,1,0,0,0
